bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
2	1	0.90	2	19.5	0.4	76	1	161.7 (0.63)
2	1	0.90	3	31.5	0.8	123	3	202.6 (0.79)
2	1	0.90	4	45.0	0.8	175	3	217.8 (0.85)
2	1	0.90	5	58.5	0.9	228	3	219.0 (0.86)
2	1	0.90	6	72.0	0.9	281	3	224.1 (0.88)
2	1	0.90	7	85.5	0.7	333	2	224.2 (0.88)
2	1	0.90	8	99.0	0.9	386	3	223.6 (0.87)
2	1	0.92	2	22.5	0.9	87	3	211.5 (0.83)
2	1	0.92	3	40.5	0.9	158	3	221.7 (0.87)
2	1	0.92	4	55.5	1.2	216	4	226.6 (0.89)
2	1	0.92	5	73.5	1.3	287	5	228.6 (0.89)
2	1	0.92	6	90.0	1.6	351	6	228.9 (0.89)
2	1	0.92	7	106.5	1.6	416	6	229.4 (0.90)
2	1	0.92	8	124.5	1.7	486	6	229.9 (0.90)
2	1	0.94	2	28.5	1.0	111	3	216.2 (0.84)
2	1	0.94	3	52.5	1.7	205	6	231.0 (0.90)
2	1	0.94	4	75.0	2.3	292	9	234.1 (0.91)
2	1	0.94	5	97.5	2.7	380	10	234.9 (0.92)
2	1	0.94	6	121.5	1.7	474	6	223.5 (0.87)
2	1	0.94	7	124.5	3.2	486	12	223.9 (0.87)
2	1	0.94	8	124.5	3.3	486	12	227.9 (0.89)
2	1	0.96	2	40.5	1.7	158	6	229.0 (0.89)
2	1	0.96	3	78.0	3.0	304	11	238.9 (0.93)
2	1	0.96	4	114.0	3.5	445	13	239.8 (0.94)
2	1	0.96	5	124.5	3.9	486	15	239.8 (0.94)
2	1	0.96	6	124.5	5.1	486	19	239.8 (0.94)
2	1	0.96	7	124.5	4.8	486	18	239.7 (0.94)
2	1	0.96	8	124.5	4.8	486	18	239.5 (0.94)
2	1	0.98	2	79.5	3.3	310	12	242.4 (0.95)
2	1	0.98	3	124.5	5.7	486	22	244.0 (0.95)
2	1	0.98	4	124.5	6.9	486	26	243.0 (0.95)
2	1	0.98	5	124.5	9.5	486	37	244.6 (0.96)
2	1	0.98	6	124.5	11.4	486	44	244.7 (0.96)
2	1	0.98	7	124.5	9.8	486	38	243.4 (0.95)
2	1	0.98	8	124.5	7.4	486	28	241.7 (0.94)
2	1	1.00	2	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	3	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	4	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	5	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	6	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	7	124.5	92.1	486	359	249.6 (0.98)
2	1	1.00	8	124.5	92.1	486	359	249.6 (0.98)
2	2	0.50	2	10.5	0.2	41	0	121.4 (0.47)
2	2	0.50	3	10.5	0.2	41	0	123.0 (0.48)
2	2	0.50	4	10.5	0.1	41	0	124.9 (0.49)
2	2	0.50	5	10.5	0.1	41	0	124.9 (0.49)
2	2	0.50	6	10.5	0.2	41	0	124.9 (0.49)
2	2	0.50	7	10.5	0.1	41	0	124.9 (0.49)
2	2	0.50	8	10.5	0.0	41	0	124.9 (0.49)
2	2	0.52	2	10.5	0.1	41	0	123.4 (0.48)
2	2	0.52	3	10.5	0.1	41	0	127.1 (0.50)
2	2	0.52	4	10.5	0.1	41	0	128.8 (0.50)
2	2	0.52	5	10.5	0.0	41	0	129.9 (0.51)
2	2	0.52	6	10.5	0.1	41	0	129.9 (0.51)
2	2	0.52	7	10.5	0.1	41	0	129.8 (0.51)
2	2	0.52	8	10.5	0.1	41	0	129.9 (0.51)
2	2	0.54	2	10.5	0.2	41	0	121.2 (0.47)
2	2	0.54	3	10.5	0.2	41	0	127.8 (0.50)
2	2	0.54	4	10.5	0.1	41	0	133.7 (0.52)
2	2	0.54	5	10.5	0.2	41	0	134.5 (0.53)
2	2	0.54	6	10.5	0.3	41	1	134.9 (0.53)
2	2	0.54	7	10.5	0.1	41	0	134.6 (0.53)
2	2	0.54	8	10.5	0.0	41	0	134.9 (0.53)
2	2	0.56	2	10.5	0.1	41	0	130.9 (0.51)
2	2	0.56	3	10.5	0.2	41	0	134.2 (0.52)
2	2	0.56	4	10.5	0.2	41	0	138.4 (0.54)
2	2	0.56	5	10.5	0.2	41	0	139.3 (0.54)
2	2	0.56	6	10.5	0.1	41	0	139.7 (0.55)
2	2	0.56	7	10.5	0.2	41	0	139.9 (0.55)
2	2	0.56	8	10.5	0.1	41	0	139.9 (0.55)
2	2	0.58	2	10.5	0.3	41	1	134.1 (0.52)
2	2	0.58	3	10.5	0.3	41	0	137.7 (0.54)
2	2	0.58	4	10.5	0.3	41	0	143.2 (0.56)
2	2	0.58	5	10.5	0.3	41	1	144.2 (0.56)
2	2	0.58	6	10.5	0.1	41	0	144.7 (0.57)
2	2	0.58	7	10.5	0.2	41	0	144.9 (0.57)
2	2	0.58	8	10.5	0.2	41	0	144.9 (0.57)
2	2	0.60	2	10.5	0.3	41	0	129.2 (0.50)
2	2	0.60	3	10.5	0.2	41	0	139.9 (0.55)
2	2	0.60	4	10.5	0.2	41	0	148.8 (0.58)
2	2	0.60	5	10.5	0.5	41	2	149.9 (0.59)
2	2	0.60	6	10.5	0.5	41	2	149.9 (0.59)
2	2	0.60	7	12.0	0.2	46	0	149.5 (0.58)
2	2	0.60	8	13.5	0.0	52	0	149.9 (0.59)
2	2	0.62	2	10.5	0.2	41	0	141.0 (0.55)
2	2	0.62	3	10.5	0.3	41	1	143.6 (0.56)
2	2	0.62	4	10.5	0.2	41	0	152.6 (0.60)
2	2	0.62	5	10.5	0.3	41	1	154.1 (0.60)
2	2	0.62	6	12.0	0.1	46	0	154.9 (0.61)
2	2	0.62	7	13.5	0.2	52	0	154.9 (0.61)
2	2	0.62	8	15.0	0.1	58	0	154.9 (0.61)
2	2	0.64	2	10.5	0.3	41	1	155.7 (0.61)
2	2	0.64	3	10.5	0.2	41	0	159.5 (0.62)
2	2	0.64	4	10.5	0.3	41	0	159.7 (0.62)
2	2	0.64	5	12.0	0.2	46	0	159.9 (0.62)
2	2	0.64	6	13.5	0.2	52	0	159.5 (0.62)
2	2	0.64	7	15.0	0.1	58	0	159.9 (0.62)
2	2	0.64	8	18.0	0.2	70	0	159.9 (0.62)
2	2	0.66	2	10.5	0.3	41	1	156.3 (0.61)
2	2	0.66	3	10.5	0.2	41	0	163.2 (0.64)
2	2	0.66	4	10.5	0.2	41	0	164.3 (0.64)
2	2	0.66	5	13.5	0.0	52	0	164.9 (0.64)
2	2	0.66	6	16.5	0.4	64	1	164.9 (0.64)
2	2	0.66	7	16.5	0.0	64	0	164.9 (0.64)
2	2	0.66	8	19.5	0.0	76	0	164.9 (0.64)
2	2	0.68	2	10.5	0.3	41	1	159.0 (0.62)
2	2	0.68	3	12.0	0.3	46	0	165.7 (0.65)
2	2	0.68	4	12.0	0.3	46	1	168.7 (0.66)
2	2	0.68	5	15.0	0.3	58	0	169.9 (0.66)
2	2	0.68	6	16.5	0.2	64	0	169.9 (0.66)
2	2	0.68	7	19.5	0.2	76	0	169.9 (0.66)
2	2	0.68	8	22.5	0.2	87	0	169.9 (0.66)
2	2	0.70	2	10.5	0.3	41	1	164.3 (0.64)
2	2	0.70	3	12.0	0.4	46	1	172.1 (0.67)
2	2	0.70	4	12.0	0.4	46	1	172.6 (0.67)
2	2	0.70	5	16.5	0.4	64	1	174.2 (0.68)
2	2	0.70	6	18.0	0.3	70	1	174.6 (0.68)
2	2	0.70	7	22.5	0.3	87	1	174.6 (0.68)
2	2	0.70	8	24.0	0.2	93	0	174.9 (0.68)
2	2	0.72	2	10.5	0.4	41	1	170.1 (0.66)
2	2	0.72	3	12.0	0.5	46	2	174.5 (0.68)
2	2	0.72	4	15.0	0.4	58	1	176.5 (0.69)
2	2	0.72	5	19.5	0.3	76	1	179.7 (0.70)
2	2	0.72	6	21.0	0.5	82	1	178.9 (0.70)
2	2	0.72	7	25.5	0.0	99	0	179.9 (0.70)
2	2	0.72	8	28.5	0.0	111	0	179.9 (0.70)
2	2	0.74	2	10.5	0.3	41	1	173.5 (0.68)
2	2	0.74	3	12.0	0.5	46	1	178.5 (0.70)
2	2	0.74	4	16.5	0.4	64	1	177.1 (0.69)
2	2	0.74	5	19.5	0.3	76	1	184.1 (0.72)
2	2	0.74	6	24.0	0.3	93	1	184.7 (0.72)
2	2	0.74	7	27.0	0.4	105	1	184.4 (0.72)
2	2	0.74	8	30.0	0.2	117	0	184.9 (0.72)
2	2	0.76	2	10.5	0.6	41	2	173.1 (0.68)
2	2	0.76	3	13.5	0.5	52	2	179.3 (0.70)
2	2	0.76	4	18.0	0.5	70	2	187.4 (0.73)
2	2	0.76	5	21.0	0.3	82	1	189.9 (0.74)
2	2	0.76	6	27.0	0.3	105	1	189.9 (0.74)
2	2	0.76	7	31.5	0.5	123	1	189.9 (0.74)
2	2	0.76	8	34.5	0.4	134	1	189.9 (0.74)
2	2	0.78	2	10.5	0.5	41	1	169.8 (0.66)
2	2	0.78	3	15.0	0.5	58	2	185.1 (0.72)
2	2	0.78	4	22.5	0.5	87	2	185.9 (0.73)
2	2	0.78	5	27.0	0.4	105	1	193.7 (0.76)
2	2	0.78	6	33.0	0.0	128	0	194.9 (0.76)
2	2	0.78	7	34.5	0.7	134	2	194.8 (0.76)
2	2	0.78	8	39.0	0.7	152	2	194.9 (0.76)
2	2	0.80	2	12.0	0.7	46	2	180.4 (0.70)
2	2	0.80	3	16.5	0.7	64	2	188.6 (0.74)
2	2	0.80	4	25.5	0.7	99	2	192.4 (0.75)
2	2	0.80	5	27.0	0.7	105	2	197.2 (0.77)
2	2	0.80	6	33.0	0.6	128	2	198.8 (0.78)
2	2	0.80	7	37.5	0.5	146	1	199.9 (0.78)
2	2	0.80	8	43.5	0.7	169	2	199.8 (0.78)
2	2	0.82	2	15.0	0.7	58	2	188.7 (0.74)
2	2	0.82	3	18.0	0.8	70	3	195.8 (0.76)
2	2	0.82	4	24.0	1.1	93	4	199.7 (0.78)
2	2	0.82	5	36.0	0.8	140	3	198.3 (0.77)
2	2	0.82	6	37.5	0.9	146	3	204.3 (0.80)
2	2	0.82	7	46.5	0.7	181	2	204.9 (0.80)
2	2	0.82	8	55.5	0.6	216	2	204.9 (0.80)
2	2	0.84	2	18.0	1.0	70	4	198.5 (0.78)
2	2	0.84	3	22.5	1.0	87	4	197.8 (0.77)
2	2	0.84	4	27.0	1.2	105	4	206.6 (0.81)
2	2	0.84	5	36.0	1.0	140	3	208.5 (0.81)
2	2	0.84	6	43.5	1.1	169	4	208.5 (0.81)
2	2	0.84	7	55.5	1.0	216	3	208.5 (0.81)
2	2	0.84	8	57.0	0.6	222	2	209.8 (0.82)
2	2	0.86	2	16.5	1.0	64	4	208.4 (0.81)
2	2	0.86	3	30.0	1.5	117	5	212.7 (0.83)
2	2	0.86	4	37.5	1.4	146	5	213.2 (0.83)
2	2	0.86	5	40.5	1.4	158	5	214.7 (0.84)
2	2	0.86	6	52.5	1.9	205	7	212.9 (0.83)
2	2	0.86	7	58.5	1.6	228	6	214.8 (0.84)
2	2	0.86	8	67.5	1.6	263	6	214.9 (0.84)
2	2	0.88	2	16.5	1.4	64	5	208.7 (0.82)
2	2	0.88	3	25.5	1.8	99	7	215.9 (0.84)
2	2	0.88	4	37.5	2.4	146	9	219.5 (0.86)
2	2	0.88	5	48.0	2.6	187	10	219.5 (0.86)
2	2	0.88	6	58.5	2.5	228	9	219.7 (0.86)
2	2	0.88	7	72.0	1.8	281	6	219.8 (0.86)
2	2	0.88	8	81.0	1.8	316	6	219.8 (0.86)
2	2	0.90	2	21.0	1.7	82	6	218.4 (0.85)
2	2	0.90	3	40.5	2.2	158	8	219.5 (0.86)
2	2	0.90	4	45.0	2.9	175	11	224.3 (0.88)
2	2	0.90	5	58.5	2.1	228	8	224.5 (0.88)
2	2	0.90	6	76.5	2.9	298	11	224.9 (0.88)
2	2	0.90	7	85.5	2.4	333	9	224.9 (0.88)
2	2	0.90	8	99.0	2.6	386	10	224.8 (0.88)
2	2	0.92	2	33.0	1.9	128	7	225.3 (0.88)
2	2	0.92	3	42.0	2.5	164	9	229.8 (0.90)
2	2	0.92	4	70.5	2.7	275	10	228.0 (0.89)
2	2	0.92	5	81.0	3.5	316	13	228.9 (0.89)
2	2	0.92	6	90.0	1.9	351	7	229.9 (0.90)
2	2	0.92	7	106.5	4.1	416	15	229.9 (0.90)
2	2	0.92	8	124.5	4.4	486	17	229.9 (0.90)
2	2	0.94	2	37.5	2.7	146	10	234.4 (0.92)
2	2	0.94	3	63.0	2.8	246	10	234.9 (0.92)
2	2	0.94	4	87.0	3.7	339	14	234.9 (0.92)
2	2	0.94	5	97.5	4.8	380	18	234.6 (0.92)
2	2	0.94	6	124.5	4.4	486	17	234.9 (0.92)
2	2	0.94	7	124.5	4.9	486	19	234.9 (0.92)
2	2	0.94	8	124.5	5.0	486	19	234.9 (0.92)
2	2	0.96	2	43.5	4.6	169	17	239.9 (0.94)
2	2	0.96	3	105.0	3.2	410	12	239.9 (0.94)
2	2	0.96	4	120.0	4.2	468	16	239.9 (0.94)
2	2	0.96	5	124.5	5.0	486	19	239.9 (0.94)
2	2	0.96	6	124.5	6.1	486	23	239.9 (0.94)
2	2	0.96	7	124.5	5.3	486	20	239.9 (0.94)
2	2	0.96	8	124.5	6.2	486	24	239.8 (0.94)
2	2	0.98	2	124.5	13.0	486	50	244.9 (0.96)
2	2	0.98	3	124.5	11.1	486	43	244.9 (0.96)
2	2	0.98	4	124.5	10.9	486	42	244.9 (0.96)
2	2	0.98	5	124.5	9.6	486	37	244.9 (0.96)
2	2	0.98	6	124.5	7.3	486	28	244.9 (0.96)
2	2	0.98	7	124.5	6.1	486	23	244.9 (0.96)
2	2	0.98	8	124.5	5.2	486	20	244.9 (0.96)
2	2	1.00	2	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	3	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	4	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	5	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	6	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	7	124.5	93.6	486	365	249.8 (0.98)
2	2	1.00	8	124.5	93.6	486	365	249.8 (0.98)
2	3	0.50	2	10.5	0.2	41	0	121.4 (0.47)
2	3	0.50	3	16.5	0.3	64	0	124.9 (0.49)
2	3	0.50	4	16.5	0.3	64	0	124.9 (0.49)
2	3	0.50	5	16.5	0.1	64	0	124.9 (0.49)
2	3	0.50	6	16.5	0.1	64	0	124.9 (0.49)
2	3	0.50	7	16.5	0.1	64	0	124.9 (0.49)
2	3	0.50	8	16.5	0.1	64	0	124.9 (0.49)
2	3	0.52	2	16.5	0.2	64	0	119.7 (0.47)
2	3	0.52	3	16.5	0.2	64	0	128.4 (0.50)
2	3	0.52	4	16.5	0.1	64	0	129.9 (0.51)
2	3	0.52	5	16.5	0.1	64	0	129.9 (0.51)
2	3	0.52	6	16.5	0.1	64	0	129.9 (0.51)
2	3	0.52	7	16.5	0.2	64	0	129.9 (0.51)
2	3	0.52	8	16.5	0.1	64	0	129.9 (0.51)
2	3	0.54	2	16.5	0.2	64	0	124.3 (0.49)
2	3	0.54	3	16.5	0.3	64	1	133.0 (0.52)
2	3	0.54	4	16.5	0.3	64	1	134.5 (0.53)
2	3	0.54	5	16.5	0.2	64	0	134.8 (0.53)
2	3	0.54	6	16.5	0.2	64	0	134.9 (0.53)
2	3	0.54	7	16.5	0.2	64	0	134.9 (0.53)
2	3	0.54	8	16.5	0.4	64	1	134.9 (0.53)
2	3	0.56	2	16.5	0.3	64	1	129.0 (0.50)
2	3	0.56	3	16.5	0.3	64	1	137.1 (0.54)
2	3	0.56	4	16.5	0.3	64	1	139.6 (0.55)
2	3	0.56	5	16.5	0.3	64	1	139.5 (0.54)
2	3	0.56	6	16.5	0.2	64	0	139.6 (0.55)
2	3	0.56	7	16.5	0.3	64	1	139.9 (0.55)
2	3	0.56	8	16.5	0.2	64	0	139.9 (0.55)
2	3	0.58	2	16.5	0.2	64	0	133.4 (0.52)
2	3	0.58	3	16.5	0.3	64	0	142.1 (0.56)
2	3	0.58	4	16.5	0.3	64	1	144.7 (0.57)
2	3	0.58	5	16.5	0.2	64	0	144.8 (0.57)
2	3	0.58	6	16.5	0.3	64	1	144.9 (0.57)
2	3	0.58	7	16.5	0.3	64	0	144.9 (0.57)
2	3	0.58	8	16.5	0.2	64	0	144.9 (0.57)
2	3	0.60	2	16.5	0.4	64	1	135.3 (0.53)
2	3	0.60	3	16.5	0.3	64	1	146.8 (0.57)
2	3	0.60	4	16.5	0.2	64	0	148.3 (0.58)
2	3	0.60	5	16.5	0.4	64	1	149.7 (0.58)
2	3	0.60	6	16.5	0.2	64	0	149.9 (0.59)
2	3	0.60	7	18.0	0.2	70	0	149.9 (0.59)
2	3	0.60	8	19.5	0.5	76	2	149.9 (0.59)
2	3	0.62	2	16.5	0.3	64	1	136.6 (0.53)
2	3	0.62	3	16.5	0.4	64	1	149.9 (0.59)
2	3	0.62	4	16.5	0.3	64	1	152.6 (0.60)
2	3	0.62	5	18.0	0.2	70	0	154.9 (0.61)
2	3	0.62	6	18.0	0.3	70	0	154.9 (0.61)
2	3	0.62	7	19.5	0.2	76	0	154.9 (0.61)
2	3	0.62	8	22.5	0.4	87	1	154.9 (0.60)
2	3	0.64	2	16.5	0.3	64	1	151.2 (0.59)
2	3	0.64	3	16.5	0.2	64	0	159.9 (0.62)
2	3	0.64	4	16.5	0.1	64	0	159.9 (0.62)
2	3	0.64	5	18.0	0.3	70	1	159.9 (0.62)
2	3	0.64	6	19.5	0.1	76	0	159.9 (0.62)
2	3	0.64	7	21.0	0.2	82	0	159.9 (0.62)
2	3	0.64	8	24.0	0.0	93	0	159.9 (0.62)
2	3	0.66	2	16.5	0.2	64	0	149.7 (0.58)
2	3	0.66	3	16.5	0.4	64	1	161.7 (0.63)
2	3	0.66	4	16.5	0.5	64	1	164.6 (0.64)
2	3	0.66	5	19.5	0.7	76	2	164.9 (0.64)
2	3	0.66	6	21.0	0.1	82	0	164.9 (0.64)
2	3	0.66	7	22.5	0.6	87	2	164.9 (0.64)
2	3	0.66	8	25.5	0.0	99	0	164.9 (0.64)
2	3	0.68	2	16.5	0.3	64	1	159.7 (0.62)
2	3	0.68	3	18.0	0.4	70	1	169.7 (0.66)
2	3	0.68	4	18.0	0.3	70	1	169.9 (0.66)
2	3	0.68	5	21.0	0.3	82	1	169.9 (0.66)
2	3	0.68	6	22.5	0.2	87	0	169.9 (0.66)
2	3	0.68	7	27.0	0.2	105	0	169.9 (0.66)
2	3	0.68	8	27.0	0.4	105	1	169.9 (0.66)
2	3	0.70	2	16.5	0.5	64	1	164.4 (0.64)
2	3	0.70	3	19.5	0.3	76	1	171.4 (0.67)
2	3	0.70	4	19.5	0.4	76	1	174.1 (0.68)
2	3	0.70	5	22.5	0.5	87	1	174.8 (0.68)
2	3	0.70	6	24.0	0.6	93	2	174.9 (0.68)
2	3	0.70	7	28.5	0.5	111	2	174.7 (0.68)
2	3	0.70	8	31.5	0.4	123	1	174.9 (0.68)
2	3	0.72	2	16.5	0.4	64	1	165.6 (0.65)
2	3	0.72	3	19.5	0.5	76	2	176.3 (0.69)
2	3	0.72	4	22.5	0.5	87	1	178.5 (0.70)
2	3	0.72	5	24.0	0.5	93	1	179.5 (0.70)
2	3	0.72	6	28.5	0.5	111	2	179.7 (0.70)
2	3	0.72	7	30.0	0.3	117	1	179.9 (0.70)
2	3	0.72	8	34.5	0.1	134	0	179.9 (0.70)
2	3	0.74	2	16.5	0.6	64	2	173.1 (0.68)
2	3	0.74	3	18.0	1.1	70	4	183.6 (0.72)
2	3	0.74	4	22.5	0.6	87	2	183.1 (0.72)
2	3	0.74	5	25.5	0.8	99	3	184.6 (0.72)
2	3	0.74	6	30.0	0.9	117	3	184.9 (0.72)
2	3	0.74	7	36.0	0.5	140	1	184.9 (0.72)
2	3	0.74	8	40.5	0.4	158	1	184.9 (0.72)
2	3	0.76	2	16.5	0.7	64	2	176.5 (0.69)
2	3	0.76	3	19.5	0.9	76	3	185.4 (0.72)
2	3	0.76	4	24.0	0.6	93	2	189.7 (0.74)
2	3	0.76	5	27.0	0.9	105	3	189.5 (0.74)
2	3	0.76	6	31.5	0.8	123	3	189.8 (0.74)
2	3	0.76	7	39.0	1.1	152	4	189.9 (0.74)
2	3	0.76	8	40.5	0.6	158	2	189.9 (0.74)
2	3	0.78	2	18.0	0.9	70	3	184.7 (0.72)
2	3	0.78	3	22.5	1.2	87	4	192.9 (0.75)
2	3	0.78	4	25.5	1.1	99	4	192.2 (0.75)
2	3	0.78	5	34.5	1.1	134	4	193.0 (0.75)
2	3	0.78	6	34.5	1.1	134	4	194.3 (0.76)
2	3	0.78	7	40.5	0.7	158	2	194.7 (0.76)
2	3	0.78	8	45.0	1.3	175	5	194.9 (0.76)
2	3	0.80	2	21.0	1.1	82	4	187.3 (0.73)
2	3	0.80	3	24.0	1.1	93	4	195.0 (0.76)
2	3	0.80	4	27.0	1.1	105	4	194.8 (0.76)
2	3	0.80	5	33.0	1.2	128	4	199.2 (0.78)
2	3	0.80	6	42.0	1.3	164	5	199.6 (0.78)
2	3	0.80	7	45.0	1.1	175	4	199.8 (0.78)
2	3	0.80	8	54.0	2.1	210	8	199.9 (0.78)
2	3	0.82	2	21.0	1.3	82	4	197.5 (0.77)
2	3	0.82	3	24.0	1.8	93	6	203.6 (0.80)
2	3	0.82	4	33.0	1.3	128	5	203.9 (0.80)
2	3	0.82	5	37.5	1.5	146	5	204.3 (0.80)
2	3	0.82	6	43.5	2.0	169	7	204.7 (0.80)
2	3	0.82	7	52.5	1.3	205	4	204.5 (0.80)
2	3	0.82	8	55.5	1.3	216	5	204.9 (0.80)
2	3	0.84	2	24.0	1.4	93	5	206.5 (0.81)
2	3	0.84	3	33.0	1.5	128	5	209.8 (0.82)
2	3	0.84	4	45.0	2.1	175	8	208.8 (0.82)
2	3	0.84	5	48.0	2.0	187	7	209.7 (0.82)
2	3	0.84	6	51.0	1.8	199	6	209.7 (0.82)
2	3	0.84	7	57.0	1.6	222	6	209.9 (0.82)
2	3	0.84	8	63.0	1.7	246	6	209.9 (0.82)
2	3	0.86	2	24.0	2.0	93	7	211.1 (0.82)
2	3	0.86	3	28.5	2.0	111	7	212.8 (0.83)
2	3	0.86	4	37.5	2.7	146	10	214.4 (0.84)
2	3	0.86	5	46.5	2.6	181	10	214.9 (0.84)
2	3	0.86	6	55.5	2.5	216	9	214.9 (0.84)
2	3	0.86	7	64.5	2.5	251	9	214.8 (0.84)
2	3	0.86	8	81.0	2.1	316	8	214.9 (0.84)
2	3	0.88	2	34.5	2.9	134	11	216.4 (0.85)
2	3	0.88	3	46.5	2.7	181	10	219.5 (0.86)
2	3	0.88	4	58.5	3.1	228	12	219.9 (0.86)
2	3	0.88	5	61.5	2.6	240	10	219.9 (0.86)
2	3	0.88	6	66.0	2.5	257	9	219.9 (0.86)
2	3	0.88	7	87.0	2.4	339	9	219.7 (0.86)
2	3	0.88	8	88.5	2.9	345	11	219.9 (0.86)
2	3	0.90	2	37.5	4.3	146	16	223.5 (0.87)
2	3	0.90	3	40.5	3.6	158	13	224.3 (0.88)
2	3	0.90	4	57.0	3.0	222	11	224.9 (0.88)
2	3	0.90	5	66.0	3.3	257	12	224.9 (0.88)
2	3	0.90	6	90.0	3.4	351	13	224.9 (0.88)
2	3	0.90	7	91.5	3.0	357	11	224.9 (0.88)
2	3	0.90	8	105.0	4.8	410	18	224.9 (0.88)
2	3	0.92	2	43.5	4.3	169	16	229.5 (0.90)
2	3	0.92	3	60.0	4.9	234	19	229.6 (0.90)
2	3	0.92	4	72.0	5.2	281	20	229.7 (0.90)
2	3	0.92	5	102.0	4.6	398	18	229.8 (0.90)
2	3	0.92	6	103.5	4.0	404	15	229.9 (0.90)
2	3	0.92	7	112.5	4.0	439	15	229.9 (0.90)
2	3	0.92	8	124.5	4.9	486	19	229.9 (0.90)
2	3	0.94	2	54.0	6.1	210	23	234.9 (0.92)
2	3	0.94	3	99.0	5.8	386	22	234.9 (0.92)
2	3	0.94	4	124.5	4.9	486	19	234.9 (0.92)
2	3	0.94	5	124.5	7.0	486	27	234.9 (0.92)
2	3	0.94	6	124.5	6.5	486	25	234.7 (0.92)
2	3	0.94	7	124.5	6.1	486	23	234.9 (0.92)
2	3	0.94	8	124.5	6.7	486	26	234.9 (0.92)
2	3	0.96	2	87.0	11.8	339	46	239.9 (0.94)
2	3	0.96	3	118.5	11.1	462	43	239.9 (0.94)
2	3	0.96	4	124.5	9.5	486	37	239.9 (0.94)
2	3	0.96	5	124.5	8.4	486	32	239.9 (0.94)
2	3	0.96	6	124.5	7.4	486	29	239.9 (0.94)
2	3	0.96	7	124.5	5.4	486	21	239.9 (0.94)
2	3	0.96	8	124.5	5.2	486	20	239.9 (0.94)
2	3	0.98	2	124.5	22.7	486	88	244.9 (0.96)
2	3	0.98	3	124.5	21.7	486	84	244.9 (0.96)
2	3	0.98	4	124.5	20.0	486	77	244.9 (0.96)
2	3	0.98	5	124.5	18.7	486	72	244.9 (0.96)
2	3	0.98	6	124.5	17.2	486	67	244.9 (0.96)
2	3	0.98	7	124.5	15.5	486	60	244.9 (0.96)
2	3	0.98	8	124.5	15.3	486	59	244.9 (0.96)
2	3	1.00	2	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	3	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	4	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	5	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	6	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	7	124.5	94.2	486	368	249.9 (0.98)
2	3	1.00	8	124.5	94.2	486	368	249.9 (0.98)
2	4	0.50	2	16.5	0.2	64	0	118.5 (0.46)
2	4	0.50	3	22.5	0.3	87	0	124.8 (0.49)
2	4	0.50	4	22.5	0.1	87	0	125.0 (0.49)
2	4	0.50	5	22.5	0.2	87	0	124.9 (0.49)
2	4	0.50	6	22.5	0.2	87	0	124.9 (0.49)
2	4	0.50	7	22.5	0.1	87	0	124.9 (0.49)
2	4	0.50	8	22.5	0.1	87	0	124.9 (0.49)
2	4	0.52	2	16.5	0.3	64	0	120.9 (0.47)
2	4	0.52	3	22.5	0.3	87	1	129.2 (0.50)
2	4	0.52	4	22.5	0.3	87	1	129.8 (0.51)
2	4	0.52	5	22.5	0.2	87	0	129.9 (0.51)
2	4	0.52	6	22.5	0.2	87	0	130.0 (0.51)
2	4	0.52	7	22.5	0.3	87	1	130.0 (0.51)
2	4	0.52	8	22.5	0.1	87	0	129.9 (0.51)
2	4	0.54	2	16.5	0.2	64	0	124.3 (0.49)
2	4	0.54	3	22.5	0.3	87	0	132.8 (0.52)
2	4	0.54	4	22.5	0.3	87	1	134.7 (0.53)
2	4	0.54	5	22.5	0.3	87	0	134.9 (0.53)
2	4	0.54	6	22.5	0.4	87	1	134.9 (0.53)
2	4	0.54	7	22.5	0.0	87	0	135.0 (0.53)
2	4	0.54	8	22.5	0.2	87	0	135.0 (0.53)
2	4	0.56	2	16.5	0.3	64	0	128.8 (0.50)
2	4	0.56	3	22.5	0.4	87	1	137.1 (0.54)
2	4	0.56	4	22.5	0.3	87	1	139.6 (0.55)
2	4	0.56	5	22.5	0.3	87	1	139.8 (0.55)
2	4	0.56	6	22.5	0.3	87	1	139.8 (0.55)
2	4	0.56	7	22.5	0.3	87	1	139.9 (0.55)
2	4	0.56	8	22.5	0.3	87	1	139.9 (0.55)
2	4	0.58	2	16.5	0.3	64	1	131.9 (0.52)
2	4	0.58	3	22.5	0.3	87	1	142.9 (0.56)
